,nsites,nelements,volume,density,density_atomic,uncorrected_energy_per_atom,energy_per_atom,formation_energy_per_atom,energy_above_hull,equilibrium_reaction_energy_per_atom,band_gap,efermi,total_magnetization,total_magnetization_normalized_vol,total_magnetization_normalized_formula_units,num_magnetic_sites,num_unique_magnetic_sites,k_voigt,k_reuss,k_vrh,g_voigt,g_reuss,g_vrh,universal_anisotropy,homogeneous_poisson
mp-867271,4,3,34.09394703616054,6.6068536037305226,8.523486759040136,-5.510443555,-5.510443555,-0.4186235037500001,0.0,-0.0315452374999996,0.0,6.23023685,1.1e-06,3.2263791541452325e-08,1.1e-06,0,0,192.1842045432445,192.1842045432446,192.18420454324456,126.40047843747612,123.432749986658,124.91661421206706,0.1202164114118371,0.2328821937141932
mp-1960,3,2,25.196348792602333,1.969302476050398,8.398782930867444,-4.754533493333333,-4.983533493333333,-2.062022011805555,0.0,-0.9614844227777776,4.854,-0.15652004,0.0,0.0,0.0,0,0,78.13029479834444,78.13029479834441,78.13029479834442,71.08340156889842,68.30898012559805,69.69619084724823,0.2030788220084023,0.1562027959012179
mp-867252,4,3,48.69557817547045,6.699106924079112,12.173894543867611,-2.808027195,-2.808027195,-0.2558905033333336,0.0,-0.0190650025,0.0,3.62772585,1.5e-06,3.080361823808468e-08,1.5e-06,0,0,85.69651938664818,85.69651938664812,85.69651938664815,49.6371728146561,20.9389644693604,35.28806864200825,6.852824165991889,0.3189598036553361
mp-864630,4,3,75.59350068153596,5.626570184252359,18.89837517038399,-1.6109491125,-1.6109491125,-0.2576582795833333,0.0,-0.0402116406250001,0.0,4.13493312,7.8e-06,1.0318347383937445e-07,7.8e-06,0,0,41.33630095474066,41.33630095474066,41.33630095474066,30.140878685297693,14.21074966129077,22.17581417329423,5.604957304750657,0.2724541803408581
mp-867197,4,3,44.50915503648415,7.239610233913724,11.127288759121036,-4.463595355,-4.463595355,-0.3392722927083333,0.0,-0.0705802298611111,0.0,5.58093269,2.2e-06,4.9428033360702097e-08,2.2e-06,0,0,117.82620495095878,117.82620495095874,117.82620495095875,47.70119316443861,-81.82132596034275,-17.06006639795207,-7.914960898308985,0.5760662564964275
mp-2605,2,2,27.771067003632275,3.3530837486789946,13.885533501816138,-6.439299835,-6.782799835,-3.3066555393749995,0.0,-1.6510992775000002,3.630100000000001,2.25697064,0.0,0.0,0.0,0,0,105.00705821692848,105.00705821692848,105.00705821692848,74.18629254687416,74.15995114203035,74.17312184445225,0.0017759858547741,0.2141281777030363
mp-864909,4,3,60.31829109374857,11.221386938669148,15.079572773437144,-8.818967805,-8.818967805,-0.756075319999999,0.0,-0.0048799074999994,0.0,7.41306141,0.0,0.0,0.0,0,0,194.71049871408263,194.7104987139984,194.7104987140405,80.22453487676134,79.90362320625478,80.06407904150805,0.020081171393512,0.3191856088034625
mp-1883,2,2,64.66821344829322,6.324705070463654,32.33410672414661,-3.86259819,-4.07359819,-0.4971593158333336,0.0,-0.4971593158333336,0.0419,6.32206963,0.0,0.0,0.0,0,0,39.54834270636965,39.54834270636966,39.54834270636965,32.051754155763966,23.12933371304847,27.59054393440622,1.9288105211785436,0.2169921427430521
mp-861666,4,3,54.333228599866594,12.008501747476508,13.583307149966648,-8.415203775,-8.415203775,-0.0612392308333333,0.0,-0.014911919166666,0.0,6.34214948,9.2e-06,1.6932547976769027e-07,9.2e-06,0,0,227.01183837813448,227.01183837813443,227.01183837813443,84.75040969268603,84.749375793986,84.74989274333602,6.099742271548081e-05,0.3339941740763751
mp-1782,2,2,40.8699376112214,5.034683801251302,20.434968805610698,-6.503077185,-6.739077185,-1.8248868936718745,0.0,-0.1670037637500003,0.0,6.26959741,5.26e-05,1.2870095496685552e-06,5.26e-05,0,0,80.51432054547188,80.51432054547186,80.51432054547186,44.36787630344512,29.31499473866509,36.841435521055104,2.5674371936567315,0.3014897607557972
mp-648,3,2,68.60267970013784,1.8890808023843084,22.867559900045947,-3.3242341366666666,-3.4919008033333334,-1.2314006520761496,0.0,-0.5124791113505744,2.4399,0.35970853,0.0,0.0,0.0,0,0,28.062790485795254,28.062790485795254,28.062790485795254,17.714266867580157,17.709745604132145,17.71200623585615,0.0012764902300341,0.2392746724279685
mp-9262,9,3,181.3949455154793,5.262657870337392,20.154993946164364,-4.303031796666667,-4.6110317966666665,-2.463163811206896,0.0,-0.3274324927777776,2.814,-1.43969073,0.0,0.0,0.0,0,0,15.073013384583508,15.07301338458351,15.073013384583508,6.068969795127483,6.058875658233396,6.06392272668044,0.0083300413009546,0.3226334131429143
mp-865876,4,3,58.873536407878106,10.829776179076006,14.718384101969528,-9.9795313675,-9.9795313675,-0.6347837654166675,0.0,-0.0329701450000001,0.0,7.20104457,7.65e-05,1.2993953594023142e-06,7.65e-05,0,0,227.1494877393124,227.1494877393124,227.1494877393124,100.50517596902746,98.79069536538056,99.64793566720402,0.0867733847456904,0.3086383400126447
mp-865021,4,3,43.81923208598171,11.90585554486188,10.954808021495428,-6.2243702075,-6.2243702075,-0.5182798099999992,0.0,-0.2413217034999997,0.0,6.47330042,0.0004548,1.037900434009422e-05,0.0004548,0,0,223.090565183105,223.09056518310507,223.09056518310504,106.39071642564758,102.31393352506136,104.35232497535448,0.1992291157287793,0.2976685272041132
mp-862815,4,3,69.8055553627059,10.605434069574802,17.451388840676476,-4.39294503,-4.39294503,-0.6956560370833333,0.0,-0.0157411141666665,0.0,4.2143843,1.5e-06,2.1488261101943546e-08,1.5e-06,0,0,81.86717587580569,81.86717586473394,81.86717587026982,11.95898689154813,2.1849828211448425,7.071984856346487,22.366317885605174,0.4580170585316154
mp-864978,4,3,70.2315557494779,8.356768414805842,17.557888937369476,-2.770424885,-2.770424885,-0.4436753591666669,0.0,-0.0147806125000005,0.0,4.91794997,8e-07,1.1390891052644056e-08,8e-07,0,0,72.6864211055731,72.68642110557313,72.68642110557312,36.27484270205014,26.05543469963208,31.165138700841105,1.9610895232084464,0.3124272435892221
mp-862368,4,3,67.17423695830955,8.495956322892637,16.793559239577387,-7.0134074775,-7.0134074775,-0.8843554249999999,0.0,-0.0159394856250001,0.0,5.83428999,7.6e-06,1.1313861301791639e-07,7.6e-06,0,0,125.308711612745,125.30871161274496,125.308711612745,46.4106100075682,45.60949126255914,46.01005063506367,0.0878236878808067,0.3364324314228247
mp-7187,4,3,49.93250348550047,6.392915785187361,12.483125871375115,-6.423404485,-6.423404485,-0.6230691833333335,0.0,-0.0957216724999998,0.0,8.02161151,7.21e-05,1.4439492308038708e-06,7.21e-05,0,0,161.8524685296708,161.85246852967074,161.85246852967077,67.69257498298818,50.35316250139073,59.02286874218945,1.7217798863297364,0.3374265332654345
mp-2741,3,2,41.95899220581091,3.0898326992343006,13.986330735270302,-5.8591337,-6.1671337,-4.224281094999999,0.0,-4.224281095,7.1157,-1.01894632,1e-06,2.3832793578428936e-08,1e-06,0,0,76.54559136565447,76.54559136565449,76.54559136565447,40.23656066892613,36.638930807491626,38.43774573820888,0.490957266239179,0.2849231674731193
mp-866157,4,3,56.35324719882736,9.529530619287566,14.08831179970684,-7.256939885,-7.256939885,-0.8438889402083332,0.0,-0.1332231000000003,0.0,7.11664792,3e-07,5.3235619048096784e-09,3e-07,0,0,194.04336899664705,194.04336899664705,194.04336899664705,41.131624673377765,-135.25453882823004,-47.06145707742614,-6.52052659488248,0.6319310814185829
mp-862297,4,3,50.68041833018183,7.854846497636059,12.670104582545456,-5.7652994025,-5.7652994025,-0.6695207933333336,0.0,-0.0305304250000002,0.0,5.55971967,2.7e-06,5.3275014077617874e-08,2.7e-06,0,0,148.44375202562685,148.44375202526425,148.44375202544555,64.52260898488296,63.543129754071,64.03286936947698,0.0770720009097631,0.3114329234118133
mp-20265,4,3,70.02710198777686,10.235893442409443,17.506775496944215,-3.861175935,-3.861175935,-0.4903200233333331,0.0,-0.0217754406249999,0.0,8.36803623,1.1e-06,1.5708203949265294e-08,1.1e-06,0,0,78.03996103132184,78.03996103127928,78.03996103130055,34.34592963332146,19.07035231942529,26.70814097637337,4.005059019895079,0.3464037305524882
mp-1476,2,2,35.50954359817303,3.601742527824013,17.754771799086516,-7.102446995,-7.353946995,-2.1194875090625,0.0,-0.2739537162500003,0.0,7.30601067,5e-07,1.408072166902548e-08,5e-07,0,0,101.29049245346064,101.29049245346064,101.29049245346064,58.4557294513627,43.5124547347546,50.98409209305865,1.717126143273238,0.2844865778565097
mp-5538,4,3,77.1976206196057,9.044104715945007,19.299405154901425,-6.0828650475,-6.0828650475,-0.8739134004166669,0.0,-0.0154428543253972,0.0,6.48056477,1.09e-05,1.41196061646902e-07,1.09e-05,0,0,107.75645501896015,107.75645501896015,107.75645501896015,25.40808073777109,24.6228825918878,25.015481664829444,0.1594448056504109,0.3922628335673003
mp-862737,4,3,63.73189993374089,10.952795518279402,15.932974983435225,-3.4974421025,-3.4974421025,-0.3543503895833328,0.0,-0.050641095,0.0,3.2287356,2.2e-06,3.4519604817795144e-08,2.2e-06,0,0,97.08025272551755,97.08025272551748,97.08025272551752,25.140447330469147,10.30091766535579,17.72068249791247,7.203013433949629,0.4139665335297435
mp-864734,4,3,70.03867708344724,12.000205636095506,17.50966927086181,-6.4559495275,-6.4559495275,-0.6887904324999994,0.0,-0.0192378455443567,0.0,6.87446902,1.5e-06,2.14167380433647e-08,1.5e-06,0,0,145.2380658514692,145.23806585146923,145.23806585146923,41.88635547261162,18.003630424459534,29.944992948535575,6.632752529652375,0.403539991609981
mp-864614,4,3,64.73877927198694,6.4287466281802415,16.184694817996736,-3.42367276,-3.42367276,-0.6285186883333336,0.0,-0.0972492158333335,0.0,4.25124687,0.0,0.0,0.0,0,0,71.65218378844098,71.65218378844096,71.65218378844096,36.50931056969354,25.193948974385105,30.851629772039324,2.2456506534193696,0.3117335051911951
mp-861932,4,3,60.230329522633234,12.85534004018492,15.057582380658308,-2.8588991475,-2.8588991475,-0.4297915283333333,0.0,-0.0508069849999999,0.0,3.81612657,4.7e-06,7.803377529644501e-08,4.7e-06,0,0,91.39269945589648,91.39269945589668,91.39269945589658,28.98206240998472,-2.962445588999381,13.009808410492669,-53.9157716813525,0.432048975060737
mp-1500,2,2,67.12620118023263,4.190346371817915,33.56310059011631,-5.10625155,-5.35775155,-2.3300391465625,0.0,-1.0149101849999995,2.1488,1.35700937,0.0,0.0,0.0,0,0,41.39019080616291,41.39019080616292,41.39019080616292,26.17858595650288,23.558289877667544,24.868437917085213,0.5561303669412974,0.2497121271025772
mp-5077,4,3,78.45712262019325,3.3574293996032982,19.61428065504831,-2.890522585,-2.938522585,-0.6211795183045976,0.0,-0.0091792758333335,0.6796000000000002,3.71593126,0.0,0.0,0.0,0,0,29.41397618328125,29.413976183281253,29.41397618328125,24.286504005978653,21.362910893538125,22.82470744975839,0.684268433035701,0.1917430615728721
mp-864877,4,3,66.40878155457972,15.055901993391686,16.60219538864493,-10.2774975925,-10.2774975925,-0.4106918324999995,0.0,-0.0119838897413799,0.0,5.55412427,0.4123089,0.0062086502770892,0.4123089,3,2,188.00180065784056,188.0018006578319,188.0018006578362,88.85198274226728,87.11896501928646,87.98547388077688,0.0994627130038772,0.2975765985248828
mp-865224,4,3,118.87938652236674,11.18378441613054,29.71984663059169,-6.3070449075,-6.4125449075,-0.9596670266666668,0.0,-0.0184358164772726,0.0,8.26756727,0.000146,1.228135543688481e-06,0.000146,0,0,79.27864261771126,79.27864261771083,79.27864261771104,46.044535524574925,46.043522110344135,46.044028817459534,0.000110049599205,0.2567068699170902
mp-16497,4,3,58.48712803707098,5.650750673135394,14.621782009267744,-4.9820632575,-4.9820632575,-0.4129486887499993,0.0,-0.1069954959375003,0.0,6.37042392,4.1e-06,7.010089463447908e-08,4.1e-06,0,0,107.84981115560127,107.8498111556013,107.84981115560127,49.53959373928072,39.73943126908667,44.6395125041837,1.233052683093832,0.3181388401553158
mp-4536,4,3,59.98035353311686,7.780864575801488,14.995088383279215,-6.0272517375,-6.0272517375,-0.5516731574999998,0.0,-0.0269691058333307,0.0,8.39195959,3.99e-05,6.652178196644019e-07,3.99e-05,0,0,127.6450540273826,127.64505402738256,127.64505402738256,54.66703485701367,46.46465256765291,50.56584371233329,0.8826475434652199,0.3250320886119024
mp-864650,4,3,65.53209617991625,18.64887539694631,16.383024044979063,-12.2738091,-12.2738091,-0.2985458699999999,0.0,-0.056413643611112,0.0,7.10418494,2.4e-06,3.662327530941293e-08,2.4e-06,0,0,272.3176985889335,272.3176985889336,272.3176985889336,133.83651169005304,131.409068962938,132.62279032649553,0.092362070071422,0.2905020668667255
mp-1787,4,2,100.85912385449274,3.575260901590644,25.214780963623184,-2.5171798375,-2.5171798375,-0.124932941875,0.0,-0.0589389638175679,0.0,2.8540209,1.2e-06,1.1897783305466878e-08,1.2e-06,0,0,-181.6607636250853,-181.6607636250957,-181.6607636250905,4.038513591365854,4.038425792456552,4.038469691911203,0.0001087043736447,0.5111983986148785
mp-22095,3,2,52.2860261791286,10.62425612622749,17.428675393042866,-4.623491226666666,-4.623491226666666,-0.581049438333333,0.0,-0.0276381760416661,0.0,4.60982663,0.0,0.0,0.0,0,0,113.66220724398694,113.6622072439869,113.66220724398693,24.28130595359591,19.76416679871544,22.022736376155677,1.142759824100974,0.4089993031132964
mp-866094,4,3,56.92071364249443,10.82286235422546,14.230178410623608,-5.0506281925,-5.0506281925,-0.1967916975000001,0.0,-0.0140529482221243,0.0,5.17869762,4e-07,7.027318780862545e-09,4e-07,0,0,133.37186630936546,133.37186630933334,133.3718663093494,50.95644736918129,35.42160943594833,43.18902840256481,2.1928475555756126,0.3538622459369634
mp-567097,4,3,49.493798883615234,6.9339714924374745,12.373449720903809,-3.8653531375,-3.8653531375,-0.1827621220833335,0.0,-0.0200330787499996,0.0,7.48296031,0.0,0.0,0.0,0,0,89.19424312197417,89.19424312197425,89.19424312197421,50.1780976388716,21.65111516343928,35.91460640115544,6.587878328688543,0.3224962684908784
mp-862600,4,3,43.55547978198444,12.047929890472002,10.88886994549611,-5.9939825675,-5.9939825675,-0.7654158375,0.0,-0.3230288229999996,0.0,6.99435583,2.3e-06,5.280621431591563e-08,2.3e-06,0,0,216.00008362594085,216.0000836259408,216.0000836259408,117.1187158847886,109.9199604426628,113.5193381637257,0.3274544228880467,0.2763957622417797
mp-864989,4,3,48.72646570044304,11.009652128782282,12.18161642511076,-8.82716285,-8.82716285,-0.1986294502155186,0.0,-0.0319710167241389,0.0,8.03516686,2.92e-05,5.992636564185385e-07,2.92e-05,0,0,259.46105667273486,259.46105667270325,259.46105667271905,130.44272160870966,128.79896502168955,129.6208433151996,0.0638109392706081,0.2858695973611103
mp-20363,4,3,56.75852063473048,9.990146488490504,14.18963015868262,-4.1284883725,-4.1284883725,-0.6194263145833325,0.0,-0.0549474987499998,0.0,5.76479498,7e-07,1.2332950051761403e-08,7e-07,0,0,98.27915112039436,98.27915112039432,98.27915112039436,39.74587105251487,11.290926503508146,25.518398778011505,12.600801422348129,0.3805153771613148
mp-862311,4,3,69.7203265266343,6.209244372051217,17.430081631658574,-6.844337295,-6.844337295,-0.6024781018749996,0.0,-0.0296897625000047,0.0,5.34615717,6.8e-06,9.753253231541149e-08,6.8e-06,0,0,112.74014844779056,112.74014844779056,112.74014844779056,41.64460345967398,34.28312933240445,37.963866396039215,1.0736292559371847,0.3486226091387189
mp-865793,4,3,70.35479654873592,4.714767395436385,17.58869913718398,-6.0340857475,-6.0340857475,-0.5495435108333329,0.0,-0.0190876007196978,0.0,4.35285945,2.03e-05,2.8853754108915455e-07,2.03e-05,0,0,85.22227686817344,85.22227686817348,85.22227686817345,29.508677181550716,28.97588819008782,29.242282685819266,0.091936610875857,0.346044152388943
mp-865278,4,3,59.94522152876653,13.860108354568167,14.986305382191633,-9.513614715,-9.513614715,-0.4382107825000005,0.0,-0.127467693888887,0.0,7.98394687,2.8e-06,4.6709311077553286e-08,2.8e-06,0,0,262.2126534525662,262.2126534525662,262.2126534525662,129.74290446816246,129.6889616410761,129.71593305461928,0.0020797000147032,0.2876651139033471
mp-866154,4,3,52.04445266197541,14.080612665410264,13.011113165493851,-8.139548845,-8.139548845,-0.8116055345833342,0.0,-0.1276110758333359,0.0,8.47463188,3e-07,5.764303103511841e-09,3e-07,0,0,241.25157623151168,241.25157623151168,241.25157623151168,121.16955225850052,121.16789872011114,121.16872548930584,6.823335251482376e-05,0.2848881015978847
mp-864844,4,3,57.29850039617865,12.481612611607652,14.324625099044663,-3.604055545,-3.604055545,-0.3146362725,0.0,-0.0145794650000001,0.0,4.81015187,5.2e-05,9.075281140074648e-07,5.2e-05,0,0,143.95689101937194,143.95689101934337,143.95689101935767,24.50372967678683,6565.863282249953,3295.18350596337,-4.981340054899338,-0.8261881962345945
mp-867802,4,3,66.5669321028499,8.57343188934963,16.641733025712476,-7.4067508375,-7.4067508375,-0.4088727600000004,0.0,-0.0778889030902769,0.0,5.41183449,0.0001329,1.996486781074145e-06,0.0001329,0,0,126.0812962963365,126.08129629633648,126.08129629633648,53.89270014039236,49.91289335870968,51.902796749551015,0.3986752233617219,0.3190054748213378
mp-867258,4,3,53.71993021187169,8.81552032059414,13.429982552967925,-3.969741735,-3.969741735,-0.587634210833333,0.0,-0.0806402450000001,0.0,3.4348423,1.1e-06,2.047657164969489e-08,1.1e-06,0,0,108.20420422737656,108.20420422737656,108.20420422737656,49.07039129340941,42.93205742296005,46.00122435818473,0.7148893203481297,0.3138174303250009
mp-215,2,2,59.91639570647841,5.838449890030212,29.95819785323921,-6.45688662,-6.55288662,-1.2551504433333331,0.0,-0.4307215534999988,0.0,5.43479178,0.0,0.0,0.0,0,0,61.66647790915637,61.66647790915638,61.66647790915637,38.38273782037937,30.438918288529987,34.41082805445468,1.3048787503797028,0.2647501002802484
mp-865680,4,3,54.29697575383238,13.958250458932405,13.574243938458094,-9.5599895575,-9.5422395575,-0.5983533308333335,0.0,-0.0259785404166663,0.0,9.4920184,1e-07,1.8417232011847695e-09,1e-07,0,0,278.9728230212238,278.9728230212238,278.9728230212238,137.64637592898913,134.74435557024893,136.19536574961904,0.1076861567395015,0.2900625380959403
mp-570632,2,2,54.65589291527027,7.715017430197649,27.327946457635136,-5.768672535,-5.768672535,-0.6821934175000006,0.0,-0.188325882,0.0,5.74104437,4e-07,7.318515509756575e-09,4e-07,0,0,57.56668693230012,57.56668693230012,57.56668693230012,33.00681630512069,26.42015800196402,29.713487153542356,1.2465213687720995,0.2798060891594779
mp-864631,4,3,57.31413724485247,8.855715281123823,14.328534311213115,-7.1269561325,-7.1269561325,-0.4422452208333336,0.0,-0.0877337689583335,0.0,5.21388245,9e-07,1.5702932003584008e-08,9e-07,0,0,174.73433227096706,174.734332270967,174.73433227096703,65.89187597668293,64.47577954464829,65.18382776066561,0.1098161543788709,0.3341059936116809
mp-28084,9,3,287.8257554495306,4.366051567008823,31.98063949439229,-2.8681094177777777,-3.2241094177777776,-1.3953183138888887,0.0,-0.2060266511111108,0.5478999999999999,-0.50427101,0.0,0.0,0.0,0,0,12.101924194968117,12.101924194968118,12.101924194968117,5.938856863576193,5.904386649101207,5.9216217563387,0.0291903431495574,0.2896523625699378
mp-867794,4,3,67.24788308324695,8.535682065731493,16.811970770811737,-7.1039437025,-7.1039437025,-0.7032989374999996,0.0,-0.0336683274999991,0.0,6.13667786,0.0,0.0,0.0,0,0,125.46671185301254,125.46671185301254,125.46671185301254,45.95513882935664,40.532825455600815,43.24398214247873,0.668879274120104,0.3454262302805449
mp-866073,4,3,62.21699115645676,9.309984132617434,15.55424778911419,-5.7246989425,-5.7246989425,-0.6400820312499995,0.0,-0.1761974206249998,0.0,8.234028,1.1e-05,1.7680057803403505e-07,1.1e-05,0,0,148.80835838000354,148.80835838000343,148.80835838000348,62.38633501341382,45.88688884908738,54.1366119312506,1.7978388356846065,0.3377724064900009
mp-862316,4,3,46.64280088656353,14.45839605826584,11.660700221640882,-5.131718215,-5.131718215,-0.6840676220833339,0.0,-0.1969811439999995,0.0,5.86336041,2.2e-06,4.7166978787368616e-08,2.2e-06,0,0,164.89140141738145,164.89140141738145,164.89140141738145,82.11913143934399,80.67529989575489,81.39721566754943,0.0894841138151791,0.2880543639565651
mp-865919,4,3,67.22032837349694,6.596248961474187,16.805082093374235,-2.9332404925,-2.9332404925,-0.1804985208333334,0.0,-0.026842453125,0.0,5.32381355,1e-07,1.487645217148733e-09,1e-07,0,0,78.18385764156233,78.18385764156231,78.18385764156233,35.35975273772274,11.15572456484119,23.25773865128196,10.848254648184795,0.3646805743219136
mp-30727,4,3,73.38896762743185,7.974781472442552,18.347241906857963,-2.2155813025,-2.2155813025,-0.1685108483333333,0.0,-0.0057451461270483,0.0,3.90019278,4.6e-06,6.267972079062985e-08,4.6e-06,0,0,69.32204373111256,69.32204373111256,69.32204373111256,31.63282851523827,14.505199522866524,23.0690140190524,5.903961874282091,0.350223995155509
mp-866188,4,3,67.72030279750585,12.81456935680114,16.930075699376463,-4.5425867725,-4.5425867725,-0.0390496108333335,0.0,-0.0390496108333335,0.0,6.19832774,9e-06,1.328995829642314e-07,9e-06,0,0,138.24133483031449,138.2413348303145,138.24133483031449,56.37335173129169,46.147700351908775,51.26052604160023,1.1079264298551292,0.3349928291084538
mp-863744,4,3,90.42464681775358,7.0432945213735945,22.6061617044384,-3.8603753225,-3.8603753225,-0.7441344299999995,0.0,-0.0012815000000001,0.0,3.71570871,0.0011941,1.3205470433372548e-05,0.0011941,0,0,52.85831718669092,52.8583171866909,52.85831718669091,22.600200244097994,22.30136578572588,22.450783014911934,0.0669991383584642,0.3139702368758044
mp-865497,4,3,54.88857543347768,14.470571335900818,13.72214385836942,-10.777133975,-10.777133975,-0.3172072862499995,0.0,-0.0518492712499973,0.0,7.64212309,0.0139562,0.0002542642050696,0.0139562,0,0,290.7931964034989,290.7931964034988,290.7931964034988,144.35666784322834,144.24752090883325,144.3020943760308,0.0037833209786697,0.2870984153068747
mp-861645,4,3,116.19192084436246,4.4138010794544265,29.04798021109061,-2.2821754175,-2.2821754175,-0.2886446783333332,0.0,-0.0261481168749999,0.0,3.83200091,1.1e-06,9.46709540565592e-09,1.1e-06,0,0,25.798679959305787,25.798679959305783,25.798679959305787,20.432320798441477,9.610122087375071,15.021221442908274,5.6306249872119984,0.2561945480493804
mp-865183,4,3,68.0148268471672,7.562702303098382,17.0037067117918,-2.7280660775,-2.7280660775,-0.1546940577083329,0.0,-0.0104583337239572,0.0,4.92876419,0.0,0.0,0.0,0,0,65.70098325842754,65.70098325842753,65.70098325842753,23.7399239507704,-12.696861518805454,5.521531215982471,-14.34873705427477,0.4591248955533129
mp-977580,4,3,83.16972055594582,2.8191196948838413,20.79243013898645,-4.7871091775,-4.7871091775,-0.2844106549999994,0.0,-0.0148736467449639,0.0,4.63334914,0.0003592,4.318879486415693e-06,0.0003592,0,0,64.74224699690807,64.74224699690807,64.74224699690807,51.19196855748131,32.697402458429494,41.9446855079554,2.8281399604395574,0.233595934128446
mp-862631,4,3,143.17073389608854,6.882213909031,35.792683474022134,-3.7468474625,-3.7948474625,-0.9846391825,0.0,-0.0233946417499995,0.5956999999999999,3.37891784,0.0,0.0,0.0,0,0,31.43302465223572,31.43302465223572,31.43302465223572,17.770527907814706,16.7348005023335,17.252664205074105,0.3094531677676064,0.2680090267165594
mp-2291,3,2,39.06735986654285,4.882255269184835,13.022453288847617,-5.896287180000001,-5.896287180000001,-0.3526962666666679,0.0,-0.0432319108333336,0.0,10.02070622,4e-06,1.023872617362502e-07,4e-06,0,0,150.25753827173946,150.25753827173958,150.25753827173952,47.8644992219509,15.623915992361766,31.744207607156333,10.317702439436736,0.4013167848289998
mp-862256,4,3,55.30524173486245,12.92511267893008,13.826310433715612,-4.27832868,-4.27832868,-0.1152843925000004,0.0,-0.0190573775000002,0.0,5.1423223,1e-07,1.8081468747466582e-09,1e-07,0,0,141.1402822441246,141.1402822441246,141.1402822441246,43.28341328758233,-75.39676746518886,-16.056677088803266,-7.870375928753613,0.5591240404237773
mp-23475,9,3,271.38769042996114,3.6152541918420495,30.15418782555124,-3.159705621111111,-3.5690389544444443,-1.7062683794444444,0.0,-0.0932327661111109,1.2605,-0.72108064,0.0,0.0,0.0,0,0,10.150869826568355,10.150869826568355,10.150869826568355,5.067729613205149,4.890249714515139,4.978989663860144,0.1814630223925144,0.289214015841377
mp-862340,4,3,71.84259171775527,5.158506511345528,17.960647929438817,-5.416351245,-5.416351245,-0.468291019375,0.0,-0.0127260334375014,0.0,4.8296581,1.33e-05,1.8512695160345978e-07,1.33e-05,0,0,85.45231861961649,85.45231861961648,85.45231861961648,48.06346542838503,43.67871981704243,45.87109262271373,0.5019315618348061,0.2723353630486483
mp-643243,9,3,180.57538151573664,4.293920518561439,20.06393127952629,-3.5129801166666663,-3.5129801166666663,-0.3776140795402298,0.0,-0.0998636118518514,3.9083,-1.47023555,0.0,0.0,0.0,0,0,11.358171299075346,11.358171299075346,11.358171299075346,5.243560834122778,5.221304065982011,5.232432450052395,0.0213134188887558,0.300324130861363
mp-865966,4,3,48.99925919247571,14.247902238593332,12.249814798118928,-7.0653902275,-7.0653902275,-0.7749259637500003,0.0,-0.1416233258333328,0.0,9.35826158,5e-07,1.0204235905606909e-08,5e-07,0,0,237.77101787066988,237.77101787066985,237.77101787066985,126.03552465886492,124.27688327496662,125.15620396691575,0.0707549681627934,0.2760987606242651
mp-612118,1,1,48.602330840773824,2.8630283835319723,48.602330840773824,-0.05671467,-0.05671467,0.0,0.0,0.0,7.1828,-6.17148149,0.0,0.0,0.0,0,0,-0.9725041808139852,-0.9725041808139848,-0.972504180813985,-0.1439834104300264,0.7230985867680337,0.2895575881690037,-5.995600137137425,0.6652754289213716
mp-865020,4,3,63.707022832935046,15.306266910283847,15.92675570823376,-8.154511745,-8.154511745,-0.8459273850000004,0.0,-0.1428904843055534,0.0,7.26133009,2e-06,3.139371314281612e-08,2e-06,0,0,184.95057119653205,184.95057119653208,184.95057119653205,99.44445131481405,97.918067686152,98.68125950048302,0.0779418785894758,0.2735050940875449
mp-19962,3,2,68.21965072070763,10.527608700329576,22.73988357356921,-5.144282263333333,-5.144282263333333,-0.4475232533333333,0.0,-0.0185776156666666,0.0,8.4540571,4e-07,5.863413192154948e-09,4e-07,0,0,93.27129080771688,93.27129080771688,93.27129080771688,23.9361442684696,23.66404296763677,23.800093618053182,0.0574925639724694,0.3824160136881355
mp-862695,4,3,49.2895118709768,7.208416972213532,12.3223779677442,-6.6261479125,-6.6261479125,-0.6576799137499991,0.0,-0.0152061750000003,0.0,8.58139834,3.76e-05,7.628397720477336e-07,3.76e-05,0,0,188.1581945657527,188.1581945657527,188.1581945657527,111.70424705627592,110.6911787451872,111.19771290073156,0.0457610228101748,0.2531398428040958
mp-10887,4,3,58.16258175694982,9.494673917325734,14.540645439237457,-5.80385939,-5.80385939,-0.3285648400000003,0.0,-0.0384084080841136,0.0,7.52937969,8e-07,1.3754547611779773e-08,8e-07,0,0,134.71177223650614,134.7117722365061,134.71177223650614,56.44199155288131,49.44969928000485,52.94584541644308,0.7070105960890869,0.3262479955304337
mp-540957,9,3,417.5463241832438,4.5926716268055126,46.39403602036042,-2.3847655622222224,-2.6374322288888887,-1.1069534802809704,0.0,-0.0529868702777771,1.3877,1.21245149,0.0,0.0,0.0,0,0,7.804570347008255,7.804570347008254,7.804570347008255,4.063233402963072,3.905796652837037,3.984515027900055,0.2015424305457358,0.2818554921470276
mp-865522,4,3,83.16824635497977,11.884774571875983,20.792061588744943,-4.156542475,-4.156542475,-0.6722612566666668,0.0,-0.0261312875000001,0.0,4.40983905,8.7e-06,1.0460723150114949e-07,8.7e-06,0,0,87.68621102103306,87.68621102103302,87.68621102103305,23.736329481565257,20.05263206071464,21.894480771139943,0.9185072088534944,0.3847469300657848
